File_Name,Original_Width,Original_Height,Assigned_Label,Data_Split
4955.jpg,378,500,Dog,Validation
4956.jpg,500,375,Dog,Train
4957.jpg,500,280,Dog,Train
4958.jpg,154,153,Dog,Train
4959.jpg,500,436,Dog,Train
496.jpg,390,393,Dog,Train
4960.jpg,174,252,Dog,Train
4961.jpg,337,352,Dog,Train
4962.jpg,359,346,Dog,Validation
4963.jpg,483,480,Dog,Train
4964.jpg,184,200,Dog,Train
4965.jpg,375,500,Dog,Validation
4966.jpg,375,269,Dog,Train
4967.jpg,300,275,Dog,Train
4968.jpg,300,361,Dog,Train
4969.jpg,500,375,Dog,Train
497.jpg,267,400,Dog,Train
4970.jpg,329,247,Dog,Train
4971.jpg,450,317,Dog,Train
4972.jpg,120,80,Dog,Train
4973.jpg,250,266,Dog,Train
4974.jpg,500,375,Dog,Train
4975.jpg,150,150,Dog,Train
4976.jpg,448,336,Dog,Train
4977.jpg,371,318,Dog,Train
4978.jpg,204,271,Dog,Train
4979.jpg,500,436,Dog,Train
498.jpg,350,233,Dog,Train
4980.jpg,93,113,Dog,Train
4981.jpg,248,372,Dog,Validation
4982.jpg,500,375,Dog,Train
4983.jpg,290,368,Dog,Train
4984.jpg,320,240,Dog,Train
4985.jpg,500,375,Dog,Train
4986.jpg,370,264,Dog,Validation
4987.jpg,500,375,Dog,Train
4988.jpg,500,382,Dog,Train
4989.jpg,200,200,Dog,Train
499.jpg,500,375,Dog,Validation
4990.jpg,500,334,Dog,Train
4991.jpg,307,500,Dog,Train
4992.jpg,500,333,Dog,Validation
4993.jpg,500,375,Dog,Validation
4994.jpg,255,225,Dog,Train
4995.jpg,500,333,Dog,Validation
4996.jpg,444,474,Dog,Train
4997.jpg,448,336,Dog,Train
4998.jpg,282,214,Dog,Validation
4999.jpg,500,396,Dog,Train
5.jpg,500,376,Dog,Train
50.jpg,157,200,Dog,Train
500.jpg,500,328,Dog,Validation
5000.jpg,500,375,Dog,Train
5001.jpg,290,254,Dog,Train
5002.jpg,500,375,Dog,Train
5003.jpg,348,500,Dog,Train
5004.jpg,500,375,Dog,Train
5005.jpg,209,315,Dog,Train
5006.jpg,233,387,Dog,Train
5007.jpg,471,445,Dog,Train
5008.jpg,500,375,Dog,Train
5009.jpg,320,240,Dog,Train
501.jpg,432,500,Dog,Train
5010.jpg,414,500,Dog,Train
5011.jpg,375,500,Dog,Train
5012.jpg,369,289,Dog,Train
5013.jpg,400,369,Dog,Train
5014.jpg,257,228,Dog,Train
5015.jpg,120,80,Dog,Validation
5016.jpg,500,398,Dog,Train
5017.jpg,500,375,Dog,Train
5018.jpg,238,325,Dog,Validation
5019.jpg,500,375,Dog,Train
502.jpg,200,208,Dog,Train
5020.jpg,500,400,Dog,Train
5021.jpg,500,333,Dog,Train
5022.jpg,408,500,Dog,Validation
5023.jpg,500,333,Dog,Train
5024.jpg,386,500,Dog,Train
5025.jpg,500,375,Dog,Train
5026.jpg,500,495,Dog,Train
5027.jpg,500,375,Dog,Train
5028.jpg,500,332,Dog,Validation
5029.jpg,480,320,Dog,Validation
503.jpg,380,285,Dog,Validation
5030.jpg,500,375,Dog,Train
5031.jpg,152,200,Dog,Validation
5032.jpg,250,206,Dog,Validation
5033.jpg,500,377,Dog,Train
5034.jpg,500,375,Dog,Train
5035.jpg,333,500,Dog,Train
5036.jpg,500,375,Dog,Train
5037.jpg,500,378,Dog,Train
5038.jpg,500,451,Dog,Train
5039.jpg,500,334,Dog,Train
504.jpg,500,375,Dog,Train
5040.jpg,500,375,Dog,Validation
5041.jpg,500,375,Dog,Train
5042.jpg,500,495,Dog,Train
5043.jpg,278,500,Dog,Train
5044.jpg,500,416,Dog,Train
5045.jpg,125,108,Dog,Train
5046.jpg,317,364,Dog,Train
5047.jpg,500,375,Dog,Validation
5048.jpg,500,375,Dog,Validation
5049.jpg,500,438,Dog,Validation
505.jpg,500,375,Dog,Validation
5050.jpg,500,375,Dog,Train
5051.jpg,321,400,Dog,Train
5052.jpg,320,239,Dog,Train
5053.jpg,500,482,Dog,Validation
5054.jpg,500,374,Dog,Train
5055.jpg,500,485,Dog,Validation
5056.jpg,500,375,Dog,Train
5057.jpg,472,500,Dog,Train
5058.jpg,298,448,Dog,Validation
5059.jpg,160,227,Dog,Validation
506.jpg,252,360,Dog,Train
5060.jpg,500,334,Dog,Train
5061.jpg,464,462,Dog,Train
5062.jpg,400,297,Dog,Train
5063.jpg,500,375,Dog,Train
5064.jpg,500,443,Dog,Train
5065.jpg,500,375,Dog,Validation
5066.jpg,333,432,Dog,Train
5067.jpg,256,192,Dog,Train
5068.jpg,468,500,Dog,Train
5069.jpg,350,262,Dog,Train
507.jpg,500,446,Dog,Train
5070.jpg,300,500,Dog,Train
5071.jpg,320,240,Dog,Validation
5072.jpg,250,250,Dog,Train
5073.jpg,500,338,Dog,Train
5074.jpg,326,337,Dog,Train
5075.jpg,500,419,Dog,Train
5076.jpg,500,375,Dog,Train
5077.jpg,500,329,Dog,Validation
5078.jpg,500,431,Dog,Train
5079.jpg,300,200,Dog,Train
508.jpg,475,418,Dog,Train
5080.jpg,407,381,Dog,Train
5081.jpg,500,375,Dog,Train
5082.jpg,211,396,Dog,Train
5083.jpg,500,375,Dog,Train
5084.jpg,352,379,Dog,Train
5085.jpg,500,332,Dog,Train
5086.jpg,500,375,Dog,Train
5087.jpg,500,375,Dog,Train
5088.jpg,360,270,Dog,Train
5089.jpg,300,400,Dog,Train
509.jpg,400,325,Dog,Train
5090.jpg,500,375,Dog,Train
5091.jpg,313,400,Dog,Train
5092.jpg,289,500,Dog,Validation
5093.jpg,377,471,Dog,Train
5094.jpg,250,330,Dog,Validation
5095.jpg,500,378,Dog,Train
5096.jpg,500,375,Dog,Train
5097.jpg,500,375,Dog,Train
5098.jpg,241,252,Dog,Train
5099.jpg,319,362,Dog,Validation
51.jpg,434,500,Dog,Train
510.jpg,440,500,Dog,Validation
5100.jpg,377,500,Dog,Train
5101.jpg,453,469,Dog,Train
5102.jpg,350,290,Dog,Train
5103.jpg,500,491,Dog,Train
5104.jpg,384,289,Dog,Train
5105.jpg,350,262,Dog,Validation
5106.jpg,363,399,Dog,Validation
5107.jpg,273,400,Dog,Train
5108.jpg,405,219,Dog,Train
5109.jpg,350,263,Dog,Train
511.jpg,320,240,Dog,Train
5110.jpg,500,334,Dog,Train
5111.jpg,480,414,Dog,Train
5112.jpg,500,478,Dog,Train
5113.jpg,335,500,Dog,Train
5114.jpg,500,375,Dog,Train
5115.jpg,500,374,Dog,Validation
5116.jpg,500,332,Dog,Validation
5117.jpg,266,265,Dog,Train
5118.jpg,350,262,Dog,Train
5119.jpg,500,375,Dog,Train
512.jpg,500,385,Dog,Train
5120.jpg,290,252,Dog,Train
5121.jpg,400,272,Dog,Train
5122.jpg,500,375,Dog,Train
5123.jpg,304,286,Dog,Train
5124.jpg,336,371,Dog,Train
5125.jpg,500,429,Dog,Train
5126.jpg,297,500,Dog,Train
5127.jpg,316,500,Dog,Validation
5128.jpg,123,80,Dog,Train
5129.jpg,250,237,Dog,Train
513.jpg,500,375,Dog,Train
5130.jpg,332,500,Dog,Train
5131.jpg,340,260,Dog,Train
5132.jpg,300,193,Dog,Train
5133.jpg,320,213,Dog,Train
5134.jpg,444,500,Dog,Validation
5135.jpg,500,375,Dog,Train
5136.jpg,409,320,Dog,Train
5137.jpg,400,313,Dog,Train
5138.jpg,500,375,Dog,Train
5139.jpg,474,359,Dog,Train
514.jpg,170,237,Dog,Train
5140.jpg,473,500,Dog,Train
5141.jpg,442,500,Dog,Train
5142.jpg,500,334,Dog,Validation
5143.jpg,375,417,Dog,Train
5144.jpg,380,382,Dog,Train
5145.jpg,500,375,Dog,Validation
5146.jpg,500,432,Dog,Validation
5147.jpg,500,375,Dog,Train
5148.jpg,300,378,Dog,Train
5149.jpg,500,343,Dog,Validation
515.jpg,500,375,Dog,Train
5150.jpg,243,445,Dog,Validation
5151.jpg,500,332,Dog,Train
5152.jpg,99,107,Dog,Train
5153.jpg,351,300,Dog,Train
5154.jpg,480,418,Dog,Train
5155.jpg,500,436,Dog,Validation
5156.jpg,282,500,Dog,Train
5157.jpg,288,288,Dog,Validation
5158.jpg,484,500,Dog,Train
5159.jpg,357,396,Dog,Train
516.jpg,252,113,Dog,Validation
5160.jpg,380,353,Dog,Train
5161.jpg,350,263,Dog,Train
5162.jpg,500,438,Dog,Train
5163.jpg,200,150,Dog,Train
5164.jpg,375,500,Dog,Train
5165.jpg,180,270,Dog,Validation
5166.jpg,320,174,Dog,Validation
5167.jpg,400,354,Dog,Train
5168.jpg,500,332,Dog,Train
5169.jpg,500,375,Dog,Train
517.jpg,400,300,Dog,Train
5170.jpg,375,500,Dog,Train
5171.jpg,110,141,Dog,Validation
5172.jpg,500,432,Dog,Train
5173.jpg,500,375,Dog,Train
5174.jpg,500,375,Dog,Train
5175.jpg,300,400,Dog,Train
5176.jpg,480,480,Dog,Train
5177.jpg,379,304,Dog,Validation
5178.jpg,320,282,Dog,Validation
5179.jpg,460,345,Dog,Train
518.jpg,500,458,Dog,Train
5180.jpg,448,299,Dog,Train
5181.jpg,423,500,Dog,Validation
5182.jpg,500,375,Dog,Train
5183.jpg,457,500,Dog,Train
5184.jpg,500,375,Dog,Train
5185.jpg,455,500,Dog,Train
5186.jpg,372,500,Dog,Validation
5187.jpg,267,400,Dog,Train
5188.jpg,320,213,Dog,Train
5189.jpg,500,375,Dog,Train
519.jpg,320,240,Dog,Train
5190.jpg,320,240,Dog,Train
5191.jpg,402,412,Dog,Train
5192.jpg,500,400,Dog,Train
5193.jpg,450,500,Dog,Train
5194.jpg,300,226,Dog,Train
5195.jpg,400,298,Dog,Train
5196.jpg,500,406,Dog,Train
5197.jpg,497,333,Dog,Train
5198.jpg,500,338,Dog,Train
5199.jpg,176,252,Dog,Train
52.jpg,500,377,Dog,Train
520.jpg,500,333,Dog,Train
5200.jpg,436,411,Dog,Validation
5201.jpg,179,271,Dog,Train
5202.jpg,470,300,Dog,Train
5203.jpg,500,375,Dog,Train
5204.jpg,500,333,Dog,Train
5205.jpg,490,453,Dog,Train
5206.jpg,300,450,Dog,Validation
5207.jpg,200,192,Dog,Train
5208.jpg,279,500,Dog,Train
5209.jpg,500,375,Dog,Train
521.jpg,375,500,Dog,Train
5210.jpg,267,233,Dog,Train
5211.jpg,406,500,Dog,Train
5212.jpg,291,429,Dog,Train
5213.jpg,500,375,Dog,Train
5214.jpg,500,373,Dog,Train
5215.jpg,445,423,Dog,Validation
5216.jpg,500,375,Dog,Validation
5217.jpg,392,300,Dog,Train
5218.jpg,375,500,Dog,Train
5219.jpg,500,375,Dog,Train
522.jpg,350,322,Dog,Train
5220.jpg,334,500,Dog,Validation
5221.jpg,400,500,Dog,Train
5222.jpg,221,166,Dog,Train
5223.jpg,376,373,Dog,Train
5224.jpg,226,254,Dog,Train
5225.jpg,500,500,Dog,Train
5226.jpg,500,486,Dog,Train
5227.jpg,500,438,Dog,Train
5228.jpg,500,375,Dog,Train
5229.jpg,500,333,Dog,Train
523.jpg,500,335,Dog,Train
5230.jpg,500,338,Dog,Train
5231.jpg,500,269,Dog,Validation
5232.jpg,444,277,Dog,Train
5233.jpg,500,378,Dog,Train
5234.jpg,442,499,Dog,Train
5235.jpg,500,375,Dog,Train
5236.jpg,399,500,Dog,Validation
5237.jpg,500,375,Dog,Train
5238.jpg,500,375,Dog,Train
5239.jpg,500,375,Dog,Train
524.jpg,182,166,Dog,Train
5240.jpg,391,385,Dog,Train
5241.jpg,288,360,Dog,Train
5242.jpg,500,375,Dog,Validation
5243.jpg,180,273,Dog,Validation
5244.jpg,300,400,Dog,Validation
5245.jpg,400,407,Dog,Train
5246.jpg,205,329,Dog,Validation
5247.jpg,500,371,Dog,Train
5248.jpg,300,225,Dog,Validation
5249.jpg,360,270,Dog,Train
525.jpg,404,500,Dog,Train
5250.jpg,500,375,Dog,Train
5251.jpg,375,500,Dog,Train
5252.jpg,350,233,Dog,Train
5253.jpg,350,262,Dog,Train
5254.jpg,288,300,Dog,Train
5255.jpg,284,398,Dog,Validation
5256.jpg,199,178,Dog,Train
5257.jpg,350,306,Dog,Train
5258.jpg,500,363,Dog,Train
5259.jpg,500,375,Dog,Validation
526.jpg,500,375,Dog,Train
5260.jpg,267,270,Dog,Train
5261.jpg,500,375,Dog,Train
5262.jpg,309,500,Dog,Train
5263.jpg,480,320,Dog,Validation
5264.jpg,220,331,Dog,Train
5265.jpg,500,294,Dog,Train
5266.jpg,500,446,Dog,Validation
5267.jpg,500,375,Dog,Train
5268.jpg,350,350,Dog,Train
5269.jpg,500,332,Dog,Train
527.jpg,319,400,Dog,Validation
5270.jpg,341,404,Dog,Train
5271.jpg,460,312,Dog,Validation
5272.jpg,400,333,Dog,Validation
5273.jpg,500,343,Dog,Train
5274.jpg,400,376,Dog,Train
5275.jpg,217,247,Dog,Train
5276.jpg,311,500,Dog,Train
5277.jpg,118,250,Dog,Train
5278.jpg,332,500,Dog,Train
5279.jpg,350,278,Dog,Train
528.jpg,300,294,Dog,Train
5280.jpg,500,381,Dog,Train
5281.jpg,424,500,Dog,Validation
5282.jpg,474,500,Dog,Train
5283.jpg,300,500,Dog,Train
5284.jpg,500,375,Dog,Train
5285.jpg,176,144,Dog,Train
5286.jpg,479,412,Dog,Validation
5287.jpg,402,500,Dog,Train
5288.jpg,227,183,Dog,Train
5289.jpg,500,375,Dog,Validation
529.jpg,258,400,Dog,Train
5290.jpg,411,445,Dog,Train
5291.jpg,400,300,Dog,Train
5292.jpg,277,407,Dog,Train
5293.jpg,375,500,Dog,Train
5294.jpg,285,323,Dog,Train
5295.jpg,500,400,Dog,Train
5296.jpg,500,315,Dog,Train
5297.jpg,375,500,Dog,Train
5298.jpg,500,456,Dog,Train
5299.jpg,500,375,Dog,Train
53.jpg,396,268,Dog,Train
530.jpg,500,375,Dog,Train
5300.jpg,500,500,Dog,Train
5301.jpg,500,375,Dog,Validation
5302.jpg,500,375,Dog,Train
5303.jpg,455,480,Dog,Validation
5304.jpg,448,336,Dog,Train
5305.jpg,500,430,Dog,Train
5306.jpg,396,500,Dog,Train
5307.jpg,500,375,Dog,Train
5308.jpg,420,336,Dog,Validation
5309.jpg,500,375,Dog,Train
531.jpg,113,123,Dog,Validation
5310.jpg,500,373,Dog,Train
5311.jpg,500,375,Dog,Train
5312.jpg,333,500,Dog,Train
5313.jpg,205,154,Dog,Train
5314.jpg,500,375,Dog,Train
5315.jpg,500,375,Dog,Train
5316.jpg,500,456,Dog,Validation
5317.jpg,500,344,Dog,Train
5318.jpg,288,360,Dog,Train
5319.jpg,500,333,Dog,Train
532.jpg,500,375,Dog,Train
5320.jpg,289,500,Dog,Train
5321.jpg,500,375,Dog,Train
5322.jpg,500,375,Dog,Train
5323.jpg,500,474,Dog,Train
5324.jpg,440,440,Dog,Validation
5325.jpg,448,336,Dog,Validation
5326.jpg,500,375,Dog,Train
5327.jpg,500,375,Dog,Train
5328.jpg,381,500,Dog,Train
5329.jpg,480,360,Dog,Validation
533.jpg,500,375,Dog,Train
5330.jpg,272,500,Dog,Train
5331.jpg,186,200,Dog,Train
5332.jpg,300,296,Dog,Validation
5333.jpg,362,500,Dog,Validation
5334.jpg,289,500,Dog,Train
5335.jpg,227,329,Dog,Train
5336.jpg,196,275,Dog,Train
5337.jpg,400,379,Dog,Validation
5338.jpg,500,420,Dog,Train
5339.jpg,338,288,Dog,Train
534.jpg,383,500,Dog,Train
5340.jpg,500,333,Dog,Train
5341.jpg,200,189,Dog,Train
5342.jpg,500,409,Dog,Train
5343.jpg,300,286,Dog,Train
5344.jpg,350,374,Dog,Validation
5345.jpg,288,216,Dog,Train
5346.jpg,400,300,Dog,Train
5347.jpg,329,500,Dog,Validation
5348.jpg,319,400,Dog,Train
5349.jpg,288,359,Dog,Validation
535.jpg,500,396,Dog,Train
5350.jpg,136,241,Dog,Train
5351.jpg,375,500,Dog,Train
5352.jpg,500,375,Dog,Train
5353.jpg,500,391,Dog,Train
5354.jpg,350,262,Dog,Validation
5355.jpg,234,352,Dog,Validation
5356.jpg,294,357,Dog,Train
5357.jpg,429,500,Dog,Train
5358.jpg,500,447,Dog,Validation
5359.jpg,300,225,Dog,Train
536.jpg,272,350,Dog,Train
5360.jpg,228,180,Dog,Train
5361.jpg,475,438,Dog,Train
5362.jpg,220,193,Dog,Train
5363.jpg,352,336,Dog,Train
5364.jpg,470,500,Dog,Validation
5365.jpg,234,178,Dog,Train
5366.jpg,355,325,Dog,Validation
5367.jpg,500,333,Dog,Train
5368.jpg,500,375,Dog,Train
5369.jpg,500,375,Dog,Train
537.jpg,500,375,Dog,Train
5370.jpg,357,474,Dog,Train
5371.jpg,386,475,Dog,Train
5372.jpg,500,369,Dog,Train
5373.jpg,423,281,Dog,Train
5374.jpg,438,500,Dog,Train
5375.jpg,500,275,Dog,Train
5376.jpg,332,500,Dog,Train
5377.jpg,141,189,Dog,Train
5378.jpg,162,162,Dog,Train
5379.jpg,500,415,Dog,Train
538.jpg,500,397,Dog,Train
5380.jpg,500,375,Dog,Train
5381.jpg,500,375,Dog,Train
5382.jpg,201,200,Dog,Train
5383.jpg,500,375,Dog,Train
5384.jpg,480,319,Dog,Train
5385.jpg,500,375,Dog,Train
5386.jpg,456,500,Dog,Train
5387.jpg,350,262,Dog,Train
5388.jpg,334,324,Dog,Train
5389.jpg,500,375,Dog,Train
539.jpg,500,375,Dog,Train
5390.jpg,320,277,Dog,Train
5391.jpg,457,365,Dog,Train
5392.jpg,248,194,Dog,Validation
5393.jpg,280,233,Dog,Train
5394.jpg,260,318,Dog,Validation
5395.jpg,500,459,Dog,Train
5396.jpg,447,450,Dog,Train
5397.jpg,89,140,Dog,Train
5398.jpg,217,272,Dog,Train
5399.jpg,256,332,Dog,Validation
54.jpg,400,285,Dog,Train
540.jpg,320,240,Dog,Validation
5400.jpg,350,492,Dog,Validation
5401.jpg,346,461,Dog,Train
5402.jpg,160,166,Dog,Train
5403.jpg,297,360,Dog,Train
5404.jpg,362,500,Dog,Train
5405.jpg,500,375,Dog,Validation
5406.jpg,500,375,Dog,Train
5407.jpg,350,262,Dog,Train
5408.jpg,480,401,Dog,Train
5409.jpg,307,342,Dog,Train
541.jpg,500,377,Dog,Validation
5410.jpg,200,187,Dog,Train
5411.jpg,500,375,Dog,Validation
5412.jpg,390,500,Dog,Validation
5413.jpg,500,375,Dog,Train
5414.jpg,500,413,Dog,Train
5415.jpg,500,375,Dog,Train
5416.jpg,500,437,Dog,Validation
5417.jpg,302,275,Dog,Train
5418.jpg,500,374,Dog,Train
5419.jpg,500,375,Dog,Validation
542.jpg,500,375,Dog,Validation
5420.jpg,300,200,Dog,Train
5421.jpg,460,324,Dog,Train
5422.jpg,500,333,Dog,Train
5423.jpg,500,384,Dog,Train
5424.jpg,273,500,Dog,Train
5425.jpg,448,336,Dog,Validation
5426.jpg,500,375,Dog,Train
5427.jpg,150,113,Dog,Train
5428.jpg,371,313,Dog,Train
5429.jpg,377,500,Dog,Train
543.jpg,202,213,Dog,Validation
5430.jpg,320,240,Dog,Train
5431.jpg,321,237,Dog,Train
5432.jpg,500,375,Dog,Train
5433.jpg,486,500,Dog,Train
5434.jpg,500,447,Dog,Train
5435.jpg,480,438,Dog,Train
5436.jpg,500,375,Dog,Train
5437.jpg,248,296,Dog,Validation
5438.jpg,300,225,Dog,Train
5439.jpg,500,375,Dog,Train
544.jpg,360,480,Dog,Train
5440.jpg,320,240,Dog,Train
5441.jpg,285,400,Dog,Train
5442.jpg,306,500,Dog,Train
5443.jpg,417,500,Dog,Train
5444.jpg,382,500,Dog,Train
5445.jpg,361,500,Dog,Train
5446.jpg,419,500,Dog,Train
5447.jpg,346,364,Dog,Train
5448.jpg,500,332,Dog,Validation
5449.jpg,500,443,Dog,Train
545.jpg,336,448,Dog,Train
5450.jpg,320,200,Dog,Train
5451.jpg,500,480,Dog,Validation
5452.jpg,500,359,Dog,Train
5453.jpg,288,260,Dog,Train
5454.jpg,400,380,Dog,Validation
5455.jpg,496,496,Dog,Validation
5456.jpg,450,444,Dog,Train
5457.jpg,434,500,Dog,Train
5458.jpg,440,440,Dog,Train
5459.jpg,500,375,Dog,Validation
546.jpg,500,375,Dog,Train
5460.jpg,500,375,Dog,Train
5461.jpg,500,375,Dog,Train
5462.jpg,500,375,Dog,Train
5463.jpg,251,267,Dog,Train
5464.jpg,500,435,Dog,Train
5465.jpg,500,377,Dog,Validation
5466.jpg,499,374,Dog,Train
5467.jpg,500,334,Dog,Train
5468.jpg,500,330,Dog,Validation
5469.jpg,500,416,Dog,Train
547.jpg,250,187,Dog,Train
5470.jpg,500,311,Dog,Train
5471.jpg,375,500,Dog,Validation
5472.jpg,500,377,Dog,Train
5473.jpg,500,333,Dog,Train
5474.jpg,254,300,Dog,Train
5475.jpg,344,360,Dog,Train
5476.jpg,185,300,Dog,Train
5477.jpg,480,500,Dog,Train
5478.jpg,500,435,Dog,Train
5479.jpg,500,500,Dog,Train
548.jpg,350,333,Dog,Train
5480.jpg,375,500,Dog,Train
5481.jpg,500,434,Dog,Train
5482.jpg,500,333,Dog,Train
5483.jpg,500,375,Dog,Train
5484.jpg,376,299,Dog,Train
5485.jpg,288,500,Dog,Train
5486.jpg,500,482,Dog,Train
5487.jpg,500,375,Dog,Train
5488.jpg,320,399,Dog,Train
5489.jpg,400,399,Dog,Train
549.jpg,500,375,Dog,Validation
5490.jpg,320,240,Dog,Train
5491.jpg,500,375,Dog,Train
5492.jpg,335,270,Dog,Train
5493.jpg,360,270,Dog,Train
5494.jpg,500,300,Dog,Train
5495.jpg,271,500,Dog,Train
5496.jpg,443,234,Dog,Train
5497.jpg,500,333,Dog,Validation
5498.jpg,500,333,Dog,Train
5499.jpg,301,343,Dog,Train
55.jpg,500,421,Dog,Train
550.jpg,200,162,Dog,Train
5500.jpg,500,375,Dog,Train
5501.jpg,350,466,Dog,Train
5502.jpg,325,500,Dog,Train
5503.jpg,500,333,Dog,Train
5504.jpg,200,200,Dog,Train
5505.jpg,404,500,Dog,Train
5506.jpg,170,194,Dog,Train
5507.jpg,397,500,Dog,Train
5508.jpg,300,250,Dog,Train
5509.jpg,500,374,Dog,Train
551.jpg,500,375,Dog,Train
5510.jpg,270,315,Dog,Train
5511.jpg,500,375,Dog,Train
5512.jpg,320,237,Dog,Train
5513.jpg,500,375,Dog,Train
5514.jpg,350,263,Dog,Train
5515.jpg,375,500,Dog,Train
5516.jpg,448,500,Dog,Train
5517.jpg,500,375,Dog,Validation
5518.jpg,130,138,Dog,Train
5519.jpg,411,500,Dog,Train
552.jpg,500,371,Dog,Train
5520.jpg,300,250,Dog,Train
5521.jpg,500,375,Dog,Validation
5522.jpg,500,374,Dog,Train
5523.jpg,500,375,Dog,Train
5524.jpg,500,375,Dog,Train
5525.jpg,386,500,Dog,Train
5526.jpg,350,500,Dog,Validation
5527.jpg,454,433,Dog,Train
5528.jpg,360,224,Dog,Train
5529.jpg,266,400,Dog,Train
553.jpg,117,137,Dog,Train
5530.jpg,266,312,Dog,Train
5531.jpg,419,331,Dog,Train
5532.jpg,376,479,Dog,Train
5533.jpg,500,375,Dog,Train
5534.jpg,320,440,Dog,Train
5535.jpg,500,375,Dog,Train
5536.jpg,409,392,Dog,Train
5537.jpg,500,312,Dog,Train
5538.jpg,500,333,Dog,Train
5539.jpg,500,375,Dog,Train
554.jpg,500,418,Dog,Train
5540.jpg,400,330,Dog,Train
5541.jpg,320,240,Dog,Validation
5542.jpg,382,479,Dog,Train
5543.jpg,362,338,Dog,Train
5544.jpg,285,288,Dog,Train
5545.jpg,268,397,Dog,Validation
5546.jpg,449,500,Dog,Train
5547.jpg,173,216,Dog,Train
5548.jpg,389,500,Dog,Train
5549.jpg,357,500,Dog,Validation
555.jpg,300,201,Dog,Train
5550.jpg,337,477,Dog,Train
5551.jpg,312,469,Dog,Train
5552.jpg,333,250,Dog,Train
5553.jpg,500,468,Dog,Train
5554.jpg,441,404,Dog,Validation
5555.jpg,500,332,Dog,Train
5556.jpg,320,240,Dog,Train
5557.jpg,500,342,Dog,Validation
5558.jpg,400,400,Dog,Validation
5559.jpg,315,500,Dog,Train
556.jpg,500,375,Dog,Train
5560.jpg,400,318,Dog,Train
5561.jpg,500,464,Dog,Train
5562.jpg,500,469,Dog,Train
5563.jpg,500,375,Dog,Train
5564.jpg,500,375,Dog,Train
5565.jpg,288,150,Dog,Train
5566.jpg,405,500,Dog,Train
5567.jpg,223,217,Dog,Validation
5568.jpg,500,333,Dog,Validation
5569.jpg,284,345,Dog,Train
557.jpg,381,480,Dog,Train
5570.jpg,500,371,Dog,Train
5571.jpg,500,375,Dog,Train
5572.jpg,500,375,Dog,Train
5573.jpg,357,474,Dog,Validation
5574.jpg,179,252,Dog,Train
5575.jpg,300,294,Dog,Train
5576.jpg,492,370,Dog,Train
5577.jpg,480,360,Dog,Train
5578.jpg,350,262,Dog,Train
5579.jpg,161,185,Dog,Train
558.jpg,300,400,Dog,Train
5580.jpg,465,480,Dog,Train
5581.jpg,200,216,Dog,Train
5582.jpg,500,375,Dog,Train
5583.jpg,500,375,Dog,Train
5584.jpg,500,377,Dog,Train
5585.jpg,500,375,Dog,Train
5586.jpg,336,500,Dog,Validation
5587.jpg,500,465,Dog,Train
5588.jpg,323,500,Dog,Train
5589.jpg,319,239,Dog,Train
559.jpg,335,288,Dog,Validation
5590.jpg,500,335,Dog,Train
5591.jpg,384,432,Dog,Validation
5592.jpg,160,120,Dog,Train
5593.jpg,250,335,Dog,Train
5594.jpg,395,419,Dog,Validation
5595.jpg,335,500,Dog,Train
5596.jpg,500,375,Dog,Train
5597.jpg,357,500,Dog,Train
5598.jpg,430,362,Dog,Train
5599.jpg,318,385,Dog,Train
56.jpg,492,500,Dog,Train
560.jpg,374,336,Dog,Train
5600.jpg,319,500,Dog,Train
5601.jpg,500,438,Dog,Train
5602.jpg,124,115,Dog,Train
5603.jpg,410,500,Dog,Train
5604.jpg,200,150,Dog,Validation
5605.jpg,283,226,Dog,Train
5606.jpg,200,150,Dog,Train
5607.jpg,375,500,Dog,Train
5608.jpg,257,392,Dog,Train
5609.jpg,450,450,Dog,Train
561.jpg,100,112,Dog,Validation
5610.jpg,357,500,Dog,Train
5611.jpg,500,375,Dog,Train
5612.jpg,448,336,Dog,Train
5613.jpg,472,461,Dog,Train
5614.jpg,500,375,Dog,Validation
5615.jpg,500,375,Dog,Train
5616.jpg,286,400,Dog,Train
5617.jpg,375,273,Dog,Train
5618.jpg,60,90,Dog,Train
5619.jpg,360,401,Dog,Validation
562.jpg,400,390,Dog,Train
5620.jpg,500,333,Dog,Validation
5621.jpg,402,500,Dog,Train
5622.jpg,184,201,Dog,Train
5623.jpg,108,144,Dog,Train
5624.jpg,450,394,Dog,Train
5625.jpg,500,375,Dog,Train
5626.jpg,500,338,Dog,Validation
5627.jpg,340,336,Dog,Train
5628.jpg,360,228,Dog,Train
5629.jpg,320,240,Dog,Validation
563.jpg,306,339,Dog,Train
5630.jpg,500,375,Dog,Train
5631.jpg,295,474,Dog,Validation
5632.jpg,500,375,Dog,Train
5633.jpg,159,136,Dog,Train
5634.jpg,417,283,Dog,Train
5635.jpg,500,420,Dog,Train
5636.jpg,500,377,Dog,Train
5637.jpg,320,239,Dog,Train
5638.jpg,300,237,Dog,Validation
5639.jpg,500,398,Dog,Train
564.jpg,500,375,Dog,Validation
5640.jpg,500,331,Dog,Train
5641.jpg,500,375,Dog,Train
5642.jpg,448,336,Dog,Train
5643.jpg,374,500,Dog,Train
5644.jpg,500,377,Dog,Train
5645.jpg,130,89,Dog,Train
5646.jpg,200,182,Dog,Train
5647.jpg,500,375,Dog,Train
5648.jpg,405,500,Dog,Train
5649.jpg,500,375,Dog,Train
